"previous_year_rating";"education = Below Secondary";"employee_id";"department";"region";"gender";"recruitment_channel";"no_of_trainings";"age";"length_of_service";"awards_won?";"avg_training_score";"is_promoted"
1.0;1;52907;"Technology";"region_2";"f";"other";1;23;2;0;79;"No"
3.0;0;44614;"Analytics";"region_22";"m";"sourcing";2;28;5;0;84;"No"
3.0;0;42389;"Legal";"region_22";"m";"sourcing";1;33;4;0;59;"No"
5.0;0;4468;"Sales & Marketing";"region_7";"m";"other";1;25;6;0;47;"No"
5.0;1;4526;"Technology";"region_27";"m";"sourcing";2;23;2;0;80;"No"
4.0;0;57752;"Sales & Marketing";"region_7";"m";"other";1;28;4;0;52;"No"
3.0;1;27705;"Technology";"region_26";"f";"other";1;23;2;0;85;"No"
5.0;0;14636;"Sales & Marketing";"region_2";"m";"sourcing";1;30;8;0;50;"No"
3.0;0;22309;"Sales & Marketing";"region_2";"m";"sourcing";2;30;2;0;47;"No"
1.0;1;72621;"HR";"region_2";"f";"other";1;25;2;0;55;"No"
3.1974214343271554;1;27400;"Technology";"region_27";"m";"sourcing";1;26;1;0;83;"Yes"
5.0;0;25977;"Sales & Marketing";"region_2";"m";"other";1;34;8;0;43;"No"
4.0;0;71715;"Operations";"region_2";"m";"other";1;34;6;0;60;"No"
4.0;1;18158;"Technology";"region_2";"m";"referred";2;24;2;0;79;"No"
3.1974214343271554;1;19758;"Technology";"region_2";"m";"sourcing";1;23;1;0;93;"Yes"
3.0;0;26512;"Sales & Marketing";"region_22";"m";"sourcing";1;27;4;0;52;"No"
4.0;0;12153;"Sales & Marketing";"region_2";"m";"other";1;31;4;0;46;"No"
3.0;0;15122;"Technology";"region_2";"m";"other";1;30;6;0;78;"No"
3.1974214343271554;1;30646;"Technology";"region_31";"m";"sourcing";3;24;1;0;82;"No"
2.0;0;74461;"Operations";"region_22";"m";"sourcing";1;24;2;0;53;"No"
3.0;0;120;"Sales & Marketing";"region_2";"m";"sourcing";1;42;6;0;51;"No"
4.0;0;15778;"Analytics";"region_22";"m";"other";1;28;4;0;89;"No"
3.1974214343271554;1;69827;"Procurement";"region_7";"f";"other";1;24;1;0;66;"No"
3.0;1;35331;"HR";"region_16";"f";"sourcing";1;25;2;0;50;"No"
3.1974214343271554;0;46441;"Sales & Marketing";"region_2";"m";"other";1;21;1;0;51;"No"
5.0;1;16443;"HR";"region_2";"m";"sourcing";1;23;2;0;50;"No"
3.0;0;27603;"Sales & Marketing";"region_22";"f";"other";1;28;5;0;53;"No"
4.0;1;6085;"Technology";"region_2";"m";"other";1;24;1;0;80;"No"
3.1974214343271554;1;62853;"Technology";"region_2";"m";"sourcing";1;23;1;0;82;"No"
3.1974214343271554;0;15954;"Analytics";"region_22";"m";"other";1;29;1;0;79;"Yes"
3.0;1;69783;"Procurement";"region_2";"m";"other";1;25;2;0;78;"Yes"
3.0;0;10867;"Sales & Marketing";"region_2";"m";"sourcing";4;24;3;0;48;"No"
1.0;0;23816;"Sales & Marketing";"region_7";"m";"other";2;28;5;0;51;"No"
1.0;0;37055;"Sales & Marketing";"region_2";"m";"other";1;34;7;0;50;"No"
3.0;0;22174;"Sales & Marketing";"region_2";"m";"other";1;30;4;0;50;"No"
5.0;0;18829;"Operations";"region_2";"f";"other";1;53;15;0;62;"No"
3.0;1;50605;"Procurement";"region_2";"m";"other";2;22;2;0;72;"No"
3.0;0;6047;"Operations";"region_32";"f";"other";1;28;4;0;61;"No"
5.0;0;13935;"R&D";"region_2";"m";"sourcing";2;25;2;0;82;"No"
3.0;0;70626;"Sales & Marketing";"region_2";"m";"other";3;24;3;0;47;"No"
2.0;0;42686;"Sales & Marketing";"region_27";"m";"sourcing";1;34;7;0;52;"No"
3.0;0;64084;"Sales & Marketing";"region_2";"m";"sourcing";1;39;2;1;44;"No"
2.0;1;58751;"Procurement";"region_2";"f";"other";1;21;2;0;72;"No"
1.0;0;15145;"Sales & Marketing";"region_2";"m";"other";1;35;3;0;52;"No"
2.0;0;70549;"Sales & Marketing";"region_26";"m";"other";1;22;2;0;51;"No"
3.1974214343271554;0;43447;"Sales & Marketing";"region_26";"f";"other";1;22;1;0;53;"No"
4.0;0;5365;"Sales & Marketing";"region_23";"m";"sourcing";1;33;10;0;46;"No"
3.0;0;30808;"Sales & Marketing";"region_22";"f";"other";1;27;5;0;50;"No"
2.0;0;57476;"Sales & Marketing";"region_2";"m";"sourcing";1;55;25;0;51;"No"
4.0;0;60976;"Operations";"region_26";"m";"other";1;29;3;0;61;"No"
2.0;0;42037;"Analytics";"region_7";"m";"other";1;28;2;0;85;"No"
3.1974214343271554;1;3884;"Procurement";"region_7";"f";"sourcing";3;25;1;0;70;"No"
3.0;0;64880;"Sales & Marketing";"region_2";"f";"sourcing";1;53;4;0;45;"No"
3.1974214343271554;0;59749;"Sales & Marketing";"region_9";"f";"other";1;28;1;0;51;"No"
3.0;0;52742;"Sales & Marketing";"region_7";"m";"sourcing";1;33;3;0;53;"No"
3.1974214343271554;1;54272;"Operations";"region_2";"m";"other";1;23;1;0;60;"No"
3.1974214343271554;0;73642;"Analytics";"region_2";"m";"other";1;23;1;0;81;"Yes"
4.0;0;36044;"Sales & Marketing";"region_22";"m";"sourcing";1;29;6;0;46;"No"
3.0;0;41283;"Sales & Marketing";"region_1";"m";"other";1;31;6;0;45;"No"
3.1974214343271554;0;70436;"Sales & Marketing";"region_6";"m";"other";2;25;1;0;49;"No"
3.0;0;64511;"Sales & Marketing";"region_31";"m";"sourcing";1;27;5;0;52;"No"
3.1974214343271554;0;67432;"Sales & Marketing";"region_15";"m";"other";1;28;1;0;46;"No"
3.1974214343271554;0;71942;"Sales & Marketing";"region_2";"m";"other";3;24;1;0;48;"No"
5.0;0;63088;"Sales & Marketing";"region_22";"f";"other";1;29;2;0;49;"Yes"
4.0;0;20080;"Sales & Marketing";"region_31";"m";"other";1;29;4;0;52;"No"
1.0;1;62857;"Operations";"region_2";"f";"sourcing";1;24;2;0;61;"No"
3.1974214343271554;0;71762;"Sales & Marketing";"region_32";"m";"sourcing";1;28;1;0;51;"No"
4.0;1;67862;"Operations";"region_22";"m";"sourcing";1;27;3;0;58;"No"
3.1974214343271554;1;26547;"Finance";"region_2";"f";"other";1;24;1;0;65;"No"
3.0;0;2610;"Sales & Marketing";"region_15";"m";"other";1;40;10;0;54;"No"
1.0;0;40749;"Sales & Marketing";"region_2";"m";"sourcing";1;20;2;0;53;"No"
2.0;0;18130;"Sales & Marketing";"region_7";"m";"other";2;25;2;0;51;"No"
5.0;0;73439;"Sales & Marketing";"region_15";"m";"other";1;34;10;0;53;"No"
1.0;0;14724;"Sales & Marketing";"region_22";"m";"other";1;38;2;0;55;"No"
3.0;1;27351;"Technology";"region_27";"m";"sourcing";1;24;2;0;79;"No"
4.0;0;30698;"Sales & Marketing";"region_31";"m";"other";1;24;2;0;54;"No"
3.1974214343271554;1;8556;"Operations";"region_7";"m";"sourcing";2;24;1;0;58;"No"
3.0;0;68030;"Operations";"region_2";"f";"other";1;53;2;0;61;"No"
3.0;0;13326;"Analytics";"region_22";"m";"sourcing";1;26;2;0;88;"No"
3.0;0;77602;"Sales & Marketing";"region_15";"m";"other";1;36;7;0;52;"No"
3.0;0;7263;"Sales & Marketing";"region_7";"m";"sourcing";1;20;2;0;48;"No"
3.0;0;29099;"Analytics";"region_22";"m";"other";1;33;7;0;87;"No"
3.0;0;5103;"Sales & Marketing";"region_2";"m";"other";1;24;3;0;48;"No"
3.1974214343271554;0;57566;"Sales & Marketing";"region_16";"m";"other";1;23;1;0;44;"No"
3.0;0;17179;"Sales & Marketing";"region_30";"m";"other";1;23;2;0;53;"No"
3.0;0;73464;"Sales & Marketing";"region_31";"m";"sourcing";2;25;2;0;49;"No"
4.0;0;48993;"Sales & Marketing";"region_2";"m";"sourcing";2;36;3;0;47;"No"
3.0;0;44594;"Sales & Marketing";"region_15";"m";"other";1;27;2;0;50;"No"
1.0;0;56081;"Sales & Marketing";"region_2";"m";"sourcing";1;44;16;0;49;"No"
3.0;0;35189;"Sales & Marketing";"region_14";"m";"sourcing";1;24;1;0;49;"No"
3.0;0;69132;"Sales & Marketing";"region_15";"m";"other";2;33;7;0;46;"No"
3.0;1;18517;"Procurement";"region_7";"f";"sourcing";1;23;2;0;71;"No"
3.0;0;63938;"Operations";"region_2";"f";"other";1;42;14;0;60;"No"
3.0;1;34042;"HR";"region_2";"f";"sourcing";1;20;2;0;49;"No"
1.0;0;27799;"Sales & Marketing";"region_2";"m";"sourcing";2;21;2;0;47;"No"
3.1974214343271554;1;39591;"Legal";"region_2";"f";"sourcing";1;26;1;0;60;"No"
3.0;1;35349;"Finance";"region_2";"m";"sourcing";1;31;3;1;61;"No"
4.0;0;22923;"Technology";"region_2";"f";"other";1;53;6;0;84;"No"
3.1974214343271554;0;54402;"Sales & Marketing";"region_22";"m";"other";1;23;1;0;51;"No"
3.0;0;21208;"Procurement";"region_17";"f";"sourcing";1;29;2;0;71;"No"
1.0;0;39007;"Sales & Marketing";"region_27";"m";"other";1;26;3;0;49;"No"
5.0;0;15044;"Procurement";"region_2";"m";"other";1;33;7;0;69;"No"
3.1974214343271554;0;15874;"Sales & Marketing";"region_22";"m";"other";1;21;1;0;52;"No"
3.0;1;22388;"Operations";"region_26";"m";"other";1;24;3;0;59;"No"
1.0;0;2758;"Sales & Marketing";"region_31";"m";"sourcing";1;26;2;0;44;"No"
4.0;0;33544;"Sales & Marketing";"region_31";"m";"other";1;27;4;0;48;"No"
3.0;0;16771;"Sales & Marketing";"region_25";"m";"sourcing";1;35;8;0;48;"No"
3.1974214343271554;1;55349;"Procurement";"region_27";"f";"other";2;23;1;0;74;"No"
5.0;0;16014;"Analytics";"region_2";"m";"sourcing";1;22;2;0;84;"No"
1.0;0;68539;"Sales & Marketing";"region_31";"m";"sourcing";1;34;8;0;53;"No"
3.1974214343271554;0;12239;"Sales & Marketing";"region_7";"m";"other";1;21;1;0;49;"No"
3.0;0;13903;"Operations";"region_32";"m";"other";1;27;3;0;60;"No"
3.0;1;73833;"Finance";"region_2";"m";"other";3;22;2;0;62;"No"
5.0;0;1949;"Operations";"region_15";"m";"other";2;36;5;0;55;"No"
5.0;0;22346;"Sales & Marketing";"region_2";"m";"referred";2;25;2;0;46;"No"
2.0;0;31738;"Sales & Marketing";"region_2";"m";"sourcing";1;38;5;0;50;"No"
3.1974214343271554;1;50578;"Operations";"region_22";"f";"other";1;24;1;0;57;"No"
2.0;0;27144;"Sales & Marketing";"region_13";"m";"other";1;31;6;0;50;"No"
2.0;0;60792;"Sales & Marketing";"region_2";"f";"sourcing";1;32;5;0;47;"No"
3.0;1;56790;"Procurement";"region_2";"m";"other";1;26;2;0;71;"No"
3.0;0;29876;"Analytics";"region_22";"m";"other";1;31;8;0;81;"No"
1.0;0;21877;"Sales & Marketing";"region_7";"m";"other";1;38;3;0;52;"No"
4.0;0;68877;"Sales & Marketing";"region_30";"m";"sourcing";1;23;2;0;46;"No"
3.0;1;8391;"Technology";"region_2";"m";"other";1;24;2;0;75;"No"
3.0;0;43647;"Sales & Marketing";"region_15";"m";"other";1;34;3;0;48;"No"
5.0;0;67750;"Analytics";"region_22";"m";"other";1;28;5;0;86;"Yes"
3.0;0;46400;"Operations";"region_8";"m";"sourcing";1;29;6;0;60;"No"
1.0;0;5323;"Sales & Marketing";"region_15";"m";"other";1;45;5;0;48;"No"
2.0;0;66920;"Sales & Marketing";"region_2";"m";"other";1;42;11;0;52;"No"
3.1974214343271554;1;38998;"Legal";"region_2";"m";"sourcing";1;25;1;0;61;"No"
3.1974214343271554;0;47960;"Sales & Marketing";"region_2";"m";"other";2;22;1;0;50;"No"
2.0;0;49078;"Sales & Marketing";"region_15";"m";"other";1;33;7;0;48;"No"
3.0;1;16242;"Procurement";"region_2";"m";"sourcing";4;23;2;0;67;"No"
3.1974214343271554;1;21413;"Procurement";"region_2";"f";"sourcing";1;23;1;0;73;"No"
3.0;0;34443;"Sales & Marketing";"region_2";"f";"other";1;34;8;0;51;"No"
3.1974214343271554;0;49580;"Sales & Marketing";"region_16";"m";"sourcing";1;21;1;0;51;"No"
3.0;0;67437;"Operations";"region_2";"m";"other";1;35;8;0;54;"No"
3.1974214343271554;1;42213;"Finance";"region_2";"m";"other";2;22;1;0;62;"No"
5.0;0;11807;"Sales & Marketing";"region_22";"m";"sourcing";1;28;3;0;51;"No"
3.0;0;66056;"Sales & Marketing";"region_26";"m";"sourcing";1;31;3;0;53;"No"
3.0;0;60953;"Sales & Marketing";"region_7";"m";"other";2;31;4;0;44;"No"
1.0;0;77928;"Analytics";"region_7";"m";"other";1;29;5;0;92;"No"
3.1974214343271554;0;56108;"Sales & Marketing";"region_7";"m";"sourcing";1;22;1;0;46;"No"
3.0;1;62766;"Technology";"region_2";"m";"sourcing";1;20;2;0;81;"No"
3.0;0;27972;"Sales & Marketing";"region_22";"f";"other";2;27;2;0;48;"No"
3.0;0;35537;"Sales & Marketing";"region_7";"m";"sourcing";1;38;10;0;51;"No"
3.0;0;12575;"Operations";"region_8";"m";"other";1;29;2;0;60;"No"
3.0;1;28042;"Procurement";"region_16";"m";"sourcing";1;23;2;0;74;"No"
4.0;0;73865;"Sales & Marketing";"region_32";"m";"sourcing";1;28;3;0;44;"No"
3.0;0;16428;"Technology";"region_2";"m";"sourcing";1;36;3;0;76;"No"
3.1974214343271554;1;7824;"Operations";"region_2";"m";"sourcing";1;24;1;0;59;"No"
5.0;1;29457;"Procurement";"region_7";"m";"sourcing";3;26;2;0;68;"No"
3.1974214343271554;0;28289;"Procurement";"region_17";"m";"other";1;28;1;0;68;"No"
2.0;0;37140;"Sales & Marketing";"region_9";"m";"other";1;29;2;0;53;"No"
2.0;0;72510;"Sales & Marketing";"region_14";"m";"other";1;25;2;0;44;"No"
3.0;1;73289;"Operations";"region_25";"m";"sourcing";1;24;2;0;54;"No"
2.0;0;21687;"Sales & Marketing";"region_2";"m";"sourcing";1;30;5;0;48;"No"
3.0;0;67814;"Technology";"region_2";"f";"other";1;52;18;0;79;"No"
2.0;0;32650;"Sales & Marketing";"region_25";"m";"other";1;26;2;0;65;"Yes"
3.0;0;30603;"Finance";"region_2";"m";"other";1;28;3;0;61;"No"
3.1974214343271554;1;15726;"HR";"region_2";"f";"referred";1;24;1;0;51;"No"
3.0;0;72540;"Sales & Marketing";"region_14";"m";"other";1;36;7;0;45;"No"
3.0;0;70089;"Analytics";"region_22";"m";"other";2;28;2;0;86;"No"
3.0;0;73538;"R&D";"region_2";"m";"sourcing";1;27;3;0;85;"No"
3.0;1;5168;"Finance";"region_7";"m";"other";1;25;2;0;61;"No"
4.0;0;26864;"Operations";"region_2";"f";"other";1;40;6;0;63;"No"
3.0;0;41494;"Sales & Marketing";"region_15";"m";"sourcing";1;33;8;0;48;"No"
5.0;1;40261;"HR";"region_16";"m";"sourcing";1;22;2;0;48;"No"
5.0;0;41730;"Technology";"region_2";"m";"other";1;52;10;0;82;"No"
3.0;0;4245;"Analytics";"region_22";"m";"sourcing";2;28;4;0;86;"No"
3.1974214343271554;1;12016;"Technology";"region_2";"m";"referred";1;22;1;0;80;"Yes"
3.1974214343271554;1;52254;"HR";"region_32";"m";"sourcing";1;24;1;0;49;"No"
3.0;0;72156;"Analytics";"region_2";"m";"sourcing";1;31;6;0;85;"No"
3.0;0;62887;"Sales & Marketing";"region_7";"m";"sourcing";5;26;2;0;48;"No"
2.0;0;24685;"Analytics";"region_32";"m";"other";2;28;4;0;85;"No"
3.0;0;44619;"Sales & Marketing";"region_22";"m";"sourcing";1;30;5;0;47;"No"
3.0;1;26559;"Operations";"region_2";"f";"sourcing";1;24;2;0;61;"No"
3.0;0;4211;"Operations";"region_15";"m";"other";2;33;6;0;60;"No"
3.1974214343271554;1;41514;"Operations";"region_22";"m";"sourcing";2;24;1;0;59;"No"
4.0;0;68622;"Analytics";"region_15";"m";"sourcing";2;34;7;0;84;"No"
3.0;1;33930;"Legal";"region_22";"m";"sourcing";2;26;2;0;56;"No"
5.0;0;3336;"Analytics";"region_22";"f";"other";1;28;5;0;88;"No"
3.0;0;41668;"Finance";"region_2";"m";"sourcing";1;44;6;0;61;"No"
3.0;0;72763;"Procurement";"region_7";"m";"other";1;33;6;0;66;"No"
3.0;0;46248;"Procurement";"region_2";"f";"other";1;36;8;0;74;"No"
3.0;1;22068;"Technology";"region_26";"m";"other";2;25;3;0;79;"No"
3.0;0;34665;"Sales & Marketing";"region_2";"m";"sourcing";1;36;10;0;47;"No"
3.0;0;58334;"Sales & Marketing";"region_27";"m";"sourcing";1;24;2;0;51;"No"
3.0;0;11776;"Sales & Marketing";"region_25";"m";"other";1;26;2;0;47;"Yes"
3.0;0;52933;"Operations";"region_27";"m";"sourcing";2;27;4;0;65;"No"
3.1974214343271554;1;20577;"Technology";"region_2";"f";"sourcing";1;25;1;0;80;"No"
3.0;1;45035;"HR";"region_2";"m";"sourcing";2;26;3;0;51;"No"
4.0;1;39213;"Technology";"region_5";"f";"sourcing";1;22;2;0;77;"No"
2.0;0;69925;"Operations";"region_2";"f";"other";1;51;19;0;61;"No"
3.1974214343271554;1;44721;"Technology";"region_2";"m";"referred";2;24;1;0;81;"No"
1.0;0;51337;"Sales & Marketing";"region_2";"f";"sourcing";1;26;3;0;46;"No"
5.0;0;66234;"Sales & Marketing";"region_13";"m";"sourcing";1;26;2;0;51;"No"
5.0;0;44949;"Sales & Marketing";"region_2";"m";"other";1;47;18;0;46;"No"
5.0;1;67857;"HR";"region_2";"m";"other";1;25;4;0;49;"No"
5.0;0;7509;"Sales & Marketing";"region_2";"m";"other";2;41;6;0;48;"No"
3.1974214343271554;0;60631;"Sales & Marketing";"region_14";"m";"sourcing";1;23;1;1;52;"No"
3.0;0;39177;"Sales & Marketing";"region_13";"m";"sourcing";1;33;9;0;51;"No"
3.0;0;30127;"Analytics";"region_22";"m";"sourcing";2;30;1;0;83;"No"
5.0;0;69552;"Sales & Marketing";"region_2";"m";"other";1;38;7;0;47;"No"
3.1974214343271554;0;14113;"Sales & Marketing";"region_22";"m";"other";1;28;1;0;52;"No"
3.1974214343271554;0;335;"Sales & Marketing";"region_22";"m";"sourcing";1;27;1;0;42;"No"
4.0;0;24611;"Sales & Marketing";"region_21";"m";"other";1;22;2;0;48;"No"
5.0;0;63741;"Sales & Marketing";"region_26";"m";"sourcing";1;25;2;0;47;"No"
4.0;0;49489;"Analytics";"region_32";"m";"other";2;27;2;0;85;"No"
2.0;0;33024;"R&D";"region_2";"m";"other";1;27;2;0;83;"No"
5.0;0;74709;"Analytics";"region_28";"m";"sourcing";1;28;4;0;84;"Yes"
3.1974214343271554;1;62003;"Operations";"region_7";"f";"sourcing";1;24;1;0;58;"No"
5.0;0;2134;"Sales & Marketing";"region_1";"m";"other";1;33;8;0;48;"No"
3.1974214343271554;0;11842;"Sales & Marketing";"region_2";"m";"sourcing";2;23;1;0;50;"No"
4.0;1;35485;"Procurement";"region_2";"m";"other";3;22;2;0;66;"No"
3.1974214343271554;1;36159;"Technology";"region_6";"m";"other";1;23;1;0;82;"No"
3.0;0;62827;"Sales & Marketing";"region_22";"m";"other";1;30;2;0;44;"No"
3.0;0;9268;"Sales & Marketing";"region_28";"m";"sourcing";1;25;2;0;48;"No"
1.0;0;6877;"Sales & Marketing";"region_2";"m";"other";1;45;13;0;45;"No"
3.0;0;46293;"Finance";"region_32";"m";"other";2;28;4;0;62;"No"
3.1974214343271554;1;9121;"Procurement";"region_2";"m";"other";1;24;1;0;67;"No"
4.0;0;6447;"Operations";"region_2";"m";"other";1;46;8;0;61;"No"
3.0;1;10832;"Procurement";"region_2";"f";"sourcing";2;24;2;0;69;"No"
2.0;0;25822;"Sales & Marketing";"region_22";"m";"sourcing";1;26;2;1;50;"No"
3.0;0;31270;"Sales & Marketing";"region_7";"m";"sourcing";1;24;2;0;48;"No"
3.0;0;34372;"Operations";"region_7";"m";"sourcing";1;35;3;0;55;"No"
3.0;0;34899;"Analytics";"region_15";"m";"sourcing";1;27;2;0;89;"No"
3.1974214343271554;1;50892;"Finance";"region_2";"m";"other";2;25;1;0;60;"No"
3.0;0;26821;"Sales & Marketing";"region_7";"m";"sourcing";2;26;3;0;50;"No"
5.0;0;17323;"Sales & Marketing";"region_11";"m";"other";1;37;8;0;53;"No"
3.0;0;53146;"Sales & Marketing";"region_22";"m";"sourcing";1;26;3;0;50;"No"
1.0;0;48819;"Sales & Marketing";"region_26";"m";"other";1;35;8;0;53;"No"
3.1974214343271554;0;65515;"Sales & Marketing";"region_7";"m";"other";3;25;1;0;46;"No"
3.1974214343271554;0;17576;"Sales & Marketing";"region_7";"m";"other";6;25;1;0;50;"Yes"
3.1974214343271554;1;26968;"Finance";"region_2";"m";"other";1;24;1;0;61;"No"
4.0;0;41376;"Sales & Marketing";"region_2";"m";"other";1;45;12;0;46;"No"
3.0;0;37107;"Procurement";"region_2";"m";"other";2;29;2;0;71;"No"
3.0;0;47649;"Technology";"region_2";"f";"sourcing";1;27;5;0;77;"No"
5.0;0;26742;"Sales & Marketing";"region_22";"f";"sourcing";1;28;2;0;53;"No"
3.1974214343271554;1;65851;"Finance";"region_2";"m";"sourcing";1;22;1;0;55;"No"
3.1974214343271554;1;20430;"Operations";"region_2";"m";"other";1;24;1;0;60;"Yes"
3.0;1;1207;"Operations";"region_7";"f";"sourcing";2;26;3;0;59;"No"
3.0;0;56536;"Sales & Marketing";"region_28";"m";"other";1;37;8;0;49;"No"
5.0;0;53318;"Sales & Marketing";"region_7";"m";"other";1;24;2;0;50;"No"
2.0;1;72366;"HR";"region_7";"f";"sourcing";1;26;4;0;48;"No"
4.0;0;70831;"Sales & Marketing";"region_22";"m";"other";1;26;2;0;48;"No"
2.0;0;24356;"Sales & Marketing";"region_2";"f";"sourcing";3;25;3;0;48;"No"
3.1974214343271554;1;57969;"Finance";"region_22";"m";"sourcing";3;24;1;0;61;"No"
3.0;0;73548;"Operations";"region_15";"m";"sourcing";2;31;9;0;56;"No"
3.0;0;3853;"Sales & Marketing";"region_2";"m";"other";1;35;8;0;53;"No"
3.0;1;38362;"Operations";"region_16";"m";"other";1;22;2;0;59;"No"
3.1974214343271554;1;21673;"Procurement";"region_2";"m";"other";3;22;1;0;72;"No"
3.0;0;77412;"Sales & Marketing";"region_16";"m";"sourcing";1;39;9;0;48;"No"
3.1974214343271554;0;57701;"Sales & Marketing";"region_26";"f";"other";1;24;1;0;51;"No"
5.0;0;19042;"Sales & Marketing";"region_2";"m";"other";1;51;16;0;47;"No"
1.0;0;35392;"Sales & Marketing";"region_2";"m";"other";1;49;19;0;50;"No"
3.0;0;3102;"Sales & Marketing";"region_2";"m";"other";1;42;5;0;48;"No"
3.1974214343271554;1;57100;"Technology";"region_27";"m";"other";1;23;1;0;78;"Yes"
3.0;0;23635;"Sales & Marketing";"region_26";"m";"sourcing";1;36;3;0;48;"No"
4.0;1;71309;"Legal";"region_22";"m";"other";1;24;1;0;61;"No"
4.0;0;33375;"Sales & Marketing";"region_32";"m";"other";1;24;2;0;47;"No"
3.0;1;71869;"HR";"region_22";"f";"other";1;23;2;0;53;"No"
3.0;0;43236;"HR";"region_2";"m";"other";1;43;13;0;47;"No"
3.0;0;62938;"Sales & Marketing";"region_2";"m";"other";2;21;2;0;51;"No"
3.0;0;27250;"Sales & Marketing";"region_22";"m";"other";1;26;2;0;46;"No"
3.0;1;43400;"Procurement";"region_16";"m";"other";1;23;2;0;70;"No"
4.0;0;34374;"Operations";"region_15";"m";"other";1;30;3;0;58;"No"
3.1974214343271554;0;36064;"Sales & Marketing";"region_27";"m";"other";1;24;1;0;53;"No"
4.0;1;15988;"Procurement";"region_2";"m";"other";1;20;2;0;73;"No"
3.0;0;16278;"Operations";"region_2";"f";"other";1;36;8;0;61;"No"
3.0;0;2932;"R&D";"region_22";"m";"sourcing";1;26;3;0;86;"No"
3.0;0;17614;"Technology";"region_2";"f";"sourcing";1;55;11;0;77;"No"
3.0;0;17839;"Sales & Marketing";"region_27";"f";"other";1;31;2;0;52;"No"
3.0;1;71133;"Operations";"region_7";"m";"other";2;23;1;0;59;"No"
5.0;0;52877;"Sales & Marketing";"region_2";"m";"sourcing";1;33;2;0;54;"No"
3.1974214343271554;0;31693;"Operations";"region_9";"m";"other";1;27;1;0;58;"No"
4.0;1;21594;"Operations";"region_2";"f";"sourcing";1;22;2;0;61;"No"
3.1974214343271554;1;16606;"Technology";"region_16";"f";"other";1;23;1;0;79;"No"
3.0;0;18710;"Analytics";"region_26";"m";"other";1;28;5;0;84;"No"
2.0;0;62138;"Operations";"region_2";"f";"sourcing";1;47;3;0;58;"No"
5.0;0;18360;"Operations";"region_2";"f";"other";1;36;4;0;55;"No"
4.0;0;43427;"Sales & Marketing";"region_26";"m";"sourcing";1;28;2;0;51;"No"
4.0;1;57679;"Technology";"region_2";"m";"referred";1;22;2;0;78;"No"
3.1974214343271554;0;72883;"Sales & Marketing";"region_7";"m";"other";1;27;1;0;50;"No"
5.0;0;73953;"Sales & Marketing";"region_2";"f";"sourcing";1;21;2;0;48;"No"
3.0;1;75056;"Operations";"region_22";"m";"sourcing";1;26;4;0;61;"No"
3.0;1;3983;"Procurement";"region_7";"m";"sourcing";1;26;4;0;73;"No"
3.0;1;50707;"HR";"region_22";"m";"other";2;21;2;0;46;"No"
3.0;0;10365;"Procurement";"region_2";"m";"other";5;34;6;0;69;"No"
4.0;0;12497;"Sales & Marketing";"region_13";"m";"sourcing";1;22;2;0;50;"No"
3.0;0;55157;"Sales & Marketing";"region_23";"m";"sourcing";1;37;10;0;44;"No"
3.0;0;73787;"Technology";"region_2";"m";"sourcing";1;42;7;0;79;"No"
3.0;0;53729;"Sales & Marketing";"region_14";"m";"other";1;23;2;0;48;"No"
3.0;0;66633;"Procurement";"region_17";"f";"other";1;27;5;0;68;"No"
1.0;0;51375;"HR";"region_2";"m";"other";1;41;13;0;52;"No"
1.0;0;14979;"Sales & Marketing";"region_26";"m";"sourcing";1;43;11;0;46;"No"
